OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-536","TRN-9213","P202","1","65","0","65"
"OL-537","TRN-9214","C301","2","55","0","110"
"OL-538","TRN-9215","P203","2","68","0","136"
"OL-539","TRN-9215","P202","3","65","0","195"
"OL-540","TRN-9215","P201","3","70","0","210"
"OL-541","TRN-9216","P202","2","65","0","130"
"OL-542","TRN-9216","P103","2","95","0","190"
"OL-543","TRN-9216","P202","3","65","0","195"
"OL-544","TRN-9217","P102","1","80","0","80"
"OL-545","TRN-9218","P101","1","85","0","85"
"OL-546","TRN-9218","P102","3","80","0","240"
"OL-547","TRN-9218","P103","2","95","0","190"
"OL-548","TRN-9218","P103","2","95","0","190"
"OL-549","TRN-9219","P202","3","65","0","195"
"OL-550","TRN-9219","P203","3","68","0","204"
"OL-551","TRN-9219","P203","1","68","0","68"
"OL-552","TRN-9220","P202","2","65","0.15","110.5"
"OL-553","TRN-9220","C303","3","60","0.15","153"
"OL-554","TRN-9220","P101","1","85","0.15","72.25"
"OL-555","TRN-9220","C302","2","50","0.15","85"
"OL-556","TRN-9221","C304","3","58","0","174"
"OL-557","TRN-9221","P103","1","95","0","95"
"OL-558","TRN-9221","P102","3","80","0","240"
"OL-559","TRN-9222","P203","1","68","0.15","57.8"
"OL-560","TRN-9223","C303","1","60","0","60"
"OL-561","TRN-9224","P201","1","70","0","70"
"OL-562","TRN-9224","P103","1","95","0","95"
"OL-563","TRN-9224","C304","3","58","0","174"
"OL-564","TRN-9225","C301","3","55","0","165"
"OL-565","TRN-9225","P101","3","85","0","255"
"OL-566","TRN-9226","P203","1","68","0","68"
"OL-567","TRN-9226","C303","2","60","0","120"
"OL-568","TRN-9226","P103","1","95","0","95"
"OL-569","TRN-9226","C303","3","60","0","180"
"OL-570","TRN-9227","P101","3","85","0.15","216.75"
"OL-571","TRN-9227","P203","3","68","0.15","173.4"
"OL-572","TRN-9227","C301","3","55","0.15","140.25"
"OL-573","TRN-9227","P201","3","70","0.15","178.5"
"OL-574","TRN-9228","P202","2","65","0","130"
"OL-575","TRN-9228","P101","2","85","0","170"
"OL-576","TRN-9228","P203","3","68","0","204"
"OL-577","TRN-9228","C303","3","60","0","180"
"OL-578","TRN-9229","P201","2","70","0","140"
"OL-579","TRN-9229","P203","1","68","0","68"
"OL-580","TRN-9229","C304","2","58","0","116"
"OL-581","TRN-9230","P102","2","80","0","160"
"OL-582","TRN-9231","P201","1","70","0","70"
"OL-583","TRN-9231","C301","1","55","0","55"
"OL-584","TRN-9231","P101","1","85","0","85"
"OL-585","TRN-9231","P203","2","68","0","136"
"OL-586","TRN-9232","P201","2","70","0.15","119"
"OL-587","TRN-9232","C301","2","55","0.15","93.5"
"OL-588","TRN-9232","P201","2","70","0.15","119"
"OL-589","TRN-9232","C301","3","55","0.15","140.25"
"OL-590","TRN-9233","P103","1","95","0","95"
"OL-591","TRN-9233","C304","1","58","0","58"
"OL-592","TRN-9233","P101","2","85","0","170"
"OL-593","TRN-9233","P202","2","65","0","130"
"OL-594","TRN-9234","C304","3","58","0","174"
"OL-595","TRN-9234","P201","3","70","0","210"
"OL-596","TRN-9234","P102","1","80","0","80"
"OL-597","TRN-9234","P102","1","80","0","80"
"OL-598","TRN-9235","P103","1","95","0.05","90.25"
"OL-599","TRN-9235","P201","2","70","0.05","133"
"OL-600","TRN-9236","C302","2","50","0","100"
"OL-601","TRN-9237","P102","3","80","0.15","204"
"OL-602","TRN-9237","P201","2","70","0.15","119"
"OL-603","TRN-9237","C303","3","60","0.15","153"
"OL-604","TRN-9238","C302","3","50","0.1","135"
"OL-605","TRN-9239","P201","1","70","0","70"
"OL-606","TRN-9240","P103","2","95","0","190"
"OL-607","TRN-9240","P102","1","80","0","80"
"OL-608","TRN-9241","C302","2","50","0.05","95"
"OL-609","TRN-9241","P102","3","80","0.05","228"
"OL-610","TRN-9241","P102","2","80","0.05","152"
"OL-611","TRN-9241","P102","3","80","0.05","228"
"OL-612","TRN-9242","C301","2","55","0","110"
"OL-613","TRN-9243","P102","1","80","0","80"
"OL-614","TRN-9244","C301","1","55","0","55"
"OL-615","TRN-9245","P201","2","70","0","140"
"OL-616","TRN-9245","C302","1","50","0","50"
"OL-617","TRN-9245","P203","2","68","0","136"
"OL-618","TRN-9246","P101","2","85","0","170"
"OL-619","TRN-9246","C304","2","58","0","116"
"OL-620","TRN-9246","P103","3","95","0","285"
"OL-621","TRN-9246","C304","3","58","0","174"
"OL-622","TRN-9247","P201","3","70","0.05","199.5"
"OL-623","TRN-9247","P202","1","65","0.05","61.75"
"OL-624","TRN-9247","C302","3","50","0.05","142.5"
"OL-625","TRN-9247","P201","3","70","0.05","199.5"
"OL-626","TRN-9248","P101","2","85","0.15","144.5"
"OL-627","TRN-9248","P202","2","65","0.15","110.5"
"OL-628","TRN-9248","P103","3","95","0.15","242.25"
"OL-629","TRN-9249","C302","3","50","0","150"
"OL-630","TRN-9250","C303","2","60","0.15","102"
"OL-631","TRN-9250","P101","3","85","0.15","216.75"
"OL-632","TRN-9251","P203","2","68","0","136"
"OL-633","TRN-9251","C304","3","58","0","174"
"OL-634","TRN-9252","C302","2","50","0","100"
"OL-635","TRN-9252","C304","3","58","0","174"
"OL-636","TRN-9252","P102","1","80","0","80"
"OL-637","TRN-9252","P203","1","68","0","68"
"OL-638","TRN-9253","P202","3","65","0.1","175.5"
"OL-639","TRN-9254","P101","1","85","0","85"
"OL-640","TRN-9254","P102","3","80","0","240"
"OL-641","TRN-9255","C301","3","55","0","165"
"OL-642","TRN-9255","P201","1","70","0","70"
"OL-643","TRN-9255","P102","1","80","0","80"
"OL-644","TRN-9256","C303","2","60","0.1","108"
"OL-645","TRN-9256","P101","2","85","0.1","153"
"OL-646","TRN-9256","C304","1","58","0.1","52.2"
"OL-647","TRN-9256","C303","3","60","0.1","162"
"OL-648","TRN-9257","C302","3","50","0.15","127.5"
"OL-649","TRN-9257","P102","1","80","0.15","68"
"OL-650","TRN-9258","P103","2","95","0.1","171"
"OL-651","TRN-9258","C303","2","60","0.1","108"
"OL-652","TRN-9258","C301","1","55","0.1","49.5"
"OL-653","TRN-9258","C302","2","50","0.1","90"
"OL-654","TRN-9259","C301","3","55","0","165"
"OL-655","TRN-9259","P203","1","68","0","68"
"OL-656","TRN-9259","P103","3","95","0","285"
"OL-657","TRN-9260","P103","2","95","0","190"
"OL-658","TRN-9260","C302","1","50","0","50"
"OL-659","TRN-9260","P103","3","95","0","285"
"OL-660","TRN-9261","P203","2","68","0","136"
"OL-661","TRN-9261","C301","1","55","0","55"
"OL-662","TRN-9262","C303","3","60","0","180"
"OL-663","TRN-9262","P101","3","85","0","255"
"OL-664","TRN-9262","P102","3","80","0","240"
"OL-665","TRN-9262","P102","1","80","0","80"
"OL-666","TRN-9263","P201","2","70","0","140"
"OL-667","TRN-9263","P101","3","85","0","255"
"OL-668","TRN-9263","P203","2","68","0","136"
"OL-669","TRN-9264","P201","1","70","0","70"
"OL-670","TRN-9264","P101","1","85","0","85"
"OL-671","TRN-9264","P203","2","68","0","136"
"OL-672","TRN-9264","P203","3","68","0","204"
"OL-673","TRN-9265","P101","2","85","0.05","161.5"
"OL-674","TRN-9265","P201","1","70","0.05","66.5"
"OL-675","TRN-9266","C301","3","55","0","165"
"OL-676","TRN-9266","P203","2","68","0","136"
"OL-677","TRN-9266","C303","2","60","0","120"
"OL-678","TRN-9266","C301","3","55","0","165"
"OL-679","TRN-9267","P101","3","85","0","255"
"OL-680","TRN-9267","P202","3","65","0","195"
"OL-681","TRN-9268","P203","1","68","0","68"
"OL-682","TRN-9269","P102","1","80","0.05","76"
"OL-683","TRN-9269","P101","2","85","0.05","161.5"
"OL-684","TRN-9270","P102","2","80","0","160"
"OL-685","TRN-9270","C304","1","58","0","58"
"OL-686","TRN-9270","P102","1","80","0","80"
"OL-687","TRN-9270","C303","3","60","0","180"
"OL-688","TRN-9271","P201","3","70","0.05","199.5"
"OL-689","TRN-9271","P102","1","80","0.05","76"
"OL-690","TRN-9272","C303","1","60","0.15","51"
"OL-691","TRN-9272","C304","2","58","0.15","98.6"
"OL-692","TRN-9272","C303","1","60","0.15","51"
"OL-693","TRN-9273","C304","1","58","0","58"
"OL-694","TRN-9274","P201","3","70","0.15","178.5"
"OL-695","TRN-9274","P202","3","65","0.15","165.75"
"OL-696","TRN-9274","P202","2","65","0.15","110.5"
"OL-697","TRN-9274","P202","3","65","0.15","165.75"
"OL-698","TRN-9275","C301","1","55","0.15","46.75"
"OL-699","TRN-9275","C304","3","58","0.15","147.9"
"OL-700","TRN-9275","C301","3","55","0.15","140.25"
"OL-701","TRN-9275","P101","1","85","0.15","72.25"
"OL-702","TRN-9276","C302","1","50","0.05","47.5"
"OL-703","TRN-9276","C302","1","50","0.05","47.5"
"OL-704","TRN-9277","P102","1","80","0","80"
"OL-705","TRN-9277","P101","1","85","0","85"
"OL-706","TRN-9277","P202","3","65","0","195"
"OL-707","TRN-9277","C301","1","55","0","55"
"OL-708","TRN-9278","P203","2","68","0","136"
"OL-709","TRN-9279","P102","1","80","0.05","76"
"OL-710","TRN-9280","P202","2","65","0","130"
"OL-711","TRN-9280","C301","1","55","0","55"
"OL-712","TRN-9280","C303","1","60","0","60"
"OL-713","TRN-9281","C304","3","58","0","174"
"OL-714","TRN-9281","C303","3","60","0","180"
"OL-715","TRN-9282","C304","2","58","0","116"
"OL-716","TRN-9282","P203","1","68","0","68"
"OL-717","TRN-9282","C302","1","50","0","50"
"OL-718","TRN-9283","P102","3","80","0","240"
"OL-719","TRN-9283","P201","3","70","0","210"
"OL-720","TRN-9284","P202","2","65","0.05","123.5"
"OL-721","TRN-9285","P101","3","85","0","255"
"OL-722","TRN-9285","P201","3","70","0","210"
"OL-723","TRN-9286","C304","1","58","0","58"
"OL-724","TRN-9286","C304","1","58","0","58"
"OL-725","TRN-9287","P203","2","68","0","136"
"OL-726","TRN-9287","P201","2","70","0","140"
"OL-727","TRN-9287","C304","2","58","0","116"
"OL-728","TRN-9288","P101","1","85","0","85"
"OL-729","TRN-9288","P203","3","68","0","204"
"OL-730","TRN-9289","P102","2","80","0","160"
"OL-731","TRN-9289","C301","1","55","0","55"
"OL-732","TRN-9290","C301","3","55","0","165"
"OL-733","TRN-9290","P201","2","70","0","140"
"OL-734","TRN-9290","C304","3","58","0","174"
"OL-735","TRN-9290","P203","1","68","0","68"
"OL-736","TRN-9291","P103","2","95","0","190"
"OL-737","TRN-9292","C301","2","55","0.05","104.5"
"OL-738","TRN-9292","C303","2","60","0.05","114"
"OL-739","TRN-9293","C302","2","50","0","100"
"OL-740","TRN-9293","P202","3","65","0","195"
"OL-741","TRN-9293","C304","1","58","0","58"
"OL-742","TRN-9293","P102","2","80","0","160"
"OL-743","TRN-9294","P201","2","70","0.05","133"
"OL-744","TRN-9294","C301","3","55","0.05","156.75"
"OL-745","TRN-9295","P101","2","85","0","170"
"OL-746","TRN-9295","P202","2","65","0","130"
"OL-747","TRN-9296","P102","2","80","0","160"
"OL-748","TRN-9297","P102","2","80","0.1","144"
"OL-749","TRN-9297","C302","3","50","0.1","135"
"OL-750","TRN-9298","P203","2","68","0.1","122.4"
"OL-751","TRN-9298","C304","2","58","0.1","104.4"
"OL-752","TRN-9298","C301","3","55","0.1","148.5"
"OL-753","TRN-9298","P102","1","80","0.1","72"
"OL-754","TRN-9299","C301","3","55","0","165"
"OL-755","TRN-9300","P102","3","80","0.15","204"
"OL-756","TRN-9300","C301","1","55","0.15","46.75"
"OL-757","TRN-9300","C304","1","58","0.15","49.3"
"OL-758","TRN-9300","P201","2","70","0.15","119"
"OL-759","TRN-9301","P202","3","65","0","195"
"OL-760","TRN-9301","P203","1","68","0","68"
"OL-761","TRN-9301","C301","2","55","0","110"
"OL-762","TRN-9301","P201","1","70","0","70"
"OL-763","TRN-9302","P203","3","68","0","204"
"OL-764","TRN-9302","C302","3","50","0","150"
"OL-765","TRN-9303","P102","2","80","0.1","144"
"OL-766","TRN-9303","C304","1","58","0.1","52.2"
"OL-767","TRN-9303","C302","2","50","0.1","90"
"OL-768","TRN-9304","C304","3","58","0.15","147.9"
"OL-769","TRN-9304","P201","2","70","0.15","119"
"OL-770","TRN-9304","C303","2","60","0.15","102"
"OL-771","TRN-9304","P201","1","70","0.15","59.5"
"OL-772","TRN-9305","P103","3","95","0.05","270.75"
"OL-773","TRN-9306","P101","3","85","0","255"
"OL-774","TRN-9306","C301","1","55","0","55"
"OL-775","TRN-9306","C304","3","58","0","174"
"OL-776","TRN-9306","C304","3","58","0","174"
"OL-777","TRN-9307","P201","1","70","0","70"
"OL-778","TRN-9308","P103","1","95","0","95"
"OL-779","TRN-9308","P203","3","68","0","204"
"OL-780","TRN-9308","P102","2","80","0","160"
"OL-781","TRN-9309","C304","2","58","0","116"
"OL-782","TRN-9309","C304","1","58","0","58"
"OL-783","TRN-9309","C302","3","50","0","150"
"OL-784","TRN-9309","C304","2","58","0","116"
"OL-785","TRN-9310","C302","3","50","0","150"
"OL-786","TRN-9310","C301","2","55","0","110"
"OL-787","TRN-9311","P102","3","80","0","240"
"OL-788","TRN-9311","P102","2","80","0","160"
"OL-789","TRN-9312","P202","2","65","0","130"
"OL-790","TRN-9312","P203","1","68","0","68"
"OL-791","TRN-9312","C303","1","60","0","60"
"OL-792","TRN-9313","C302","1","50","0.1","45"
"OL-793","TRN-9313","C303","1","60","0.1","54"
"OL-794","TRN-9313","C302","1","50","0.1","45"
"OL-795","TRN-9313","C303","1","60","0.1","54"
"OL-796","TRN-9314","P202","1","65","0","65"
"OL-797","TRN-9315","C303","2","60","0","120"
"OL-798","TRN-9315","C301","2","55","0","110"
"OL-799","TRN-9316","C304","1","58","0.1","52.2"
"OL-800","TRN-9317","P201","3","70","0","210"
"OL-801","TRN-9317","P202","2","65","0","130"
"OL-802","TRN-9317","P101","3","85","0","255"
"OL-803","TRN-9318","P101","2","85","0","170"
"OL-804","TRN-9318","C301","3","55","0","165"
"OL-805","TRN-9318","C303","2","60","0","120"
"OL-806","TRN-9318","P201","2","70","0","140"
"OL-807","TRN-9319","P203","2","68","0.15","115.6"
"OL-808","TRN-9319","P103","2","95","0.15","161.5"
"OL-809","TRN-9319","P103","2","95","0.15","161.5"
"OL-810","TRN-9320","P202","2","65","0.05","123.5"
"OL-811","TRN-9320","P201","3","70","0.05","199.5"
"OL-812","TRN-9321","P201","2","70","0","140"
"OL-813","TRN-9321","C303","2","60","0","120"
"OL-814","TRN-9322","P103","2","95","0","190"
"OL-815","TRN-9322","P103","3","95","0","285"
"OL-816","TRN-9322","C304","3","58","0","174"
"OL-817","TRN-9322","P203","2","68","0","136"
"OL-818","TRN-9323","P201","3","70","0.15","178.5"
"OL-819","TRN-9323","P201","3","70","0.15","178.5"
"OL-820","TRN-9323","C302","2","50","0.15","85"
"OL-821","TRN-9323","C301","2","55","0.15","93.5"
"OL-822","TRN-9324","C304","3","58","0.15","147.9"
"OL-823","TRN-9325","C302","1","50","0","50"
"OL-824","TRN-9325","P202","1","65","0","65"
"OL-825","TRN-9326","P101","3","85","0","255"
"OL-826","TRN-9326","P101","3","85","0","255"
"OL-827","TRN-9326","C301","1","55","0","55"
"OL-828","TRN-9326","C302","2","50","0","100"
"OL-829","TRN-9327","P203","3","68","0","204"
"OL-830","TRN-9327","P102","3","80","0","240"
"OL-831","TRN-9327","C301","1","55","0","55"
"OL-832","TRN-9327","P202","3","65","0","195"
"OL-833","TRN-9328","P103","2","95","0.1","171"
"OL-834","TRN-9328","P203","2","68","0.1","122.4"
"OL-835","TRN-9329","C304","2","58","0","116"
"OL-836","TRN-9329","C304","2","58","0","116"
"OL-837","TRN-9329","C303","3","60","0","180"
"OL-838","TRN-9329","P201","3","70","0","210"
"OL-839","TRN-9330","P203","1","68","0","68"
"OL-840","TRN-9330","C304","3","58","0","174"
"OL-841","TRN-9331","P202","3","65","0","195"
"OL-842","TRN-9331","P203","2","68","0","136"
"OL-843","TRN-9332","P202","3","65","0.1","175.5"
"OL-844","TRN-9332","C301","3","55","0.1","148.5"
"OL-845","TRN-9333","P102","1","80","0.15","68"
"OL-846","TRN-9333","C302","3","50","0.15","127.5"
"OL-847","TRN-9333","P203","3","68","0.15","173.4"
"OL-848","TRN-9333","P203","3","68","0.15","173.4"
"OL-849","TRN-9334","C304","2","58","0.1","104.4"
"OL-850","TRN-9335","C304","1","58","0.05","55.1"
"OL-851","TRN-9335","P102","1","80","0.05","76"
"OL-852","TRN-9335","P102","2","80","0.05","152"
"OL-853","TRN-9335","P103","1","95","0.05","90.25"
"OL-854","TRN-9336","P203","1","68","0","68"
"OL-855","TRN-9336","C301","1","55","0","55"
"OL-856","TRN-9336","P201","2","70","0","140"
"OL-857","TRN-9336","P103","1","95","0","95"
"OL-858","TRN-9337","C301","1","55","0.1","49.5"
"OL-859","TRN-9337","P201","2","70","0.1","126"
"OL-860","TRN-9337","P103","2","95","0.1","171"
"OL-861","TRN-9337","P201","2","70","0.1","126"
"OL-862","TRN-9338","P102","2","80","0","160"
"OL-863","TRN-9338","C301","2","55","0","110"
"OL-864","TRN-9339","P103","3","95","0.05","270.75"
"OL-865","TRN-9339","P103","3","95","0.05","270.75"
"OL-866","TRN-9339","P201","2","70","0.05","133"
"OL-867","TRN-9339","P202","3","65","0.05","185.25"
"OL-868","TRN-9340","C303","1","60","0","60"
"OL-869","TRN-9341","C302","1","50","0","50"
"OL-870","TRN-9342","P103","3","95","0.15","242.25"
"OL-871","TRN-9342","P102","1","80","0.15","68"
"OL-872","TRN-9343","P201","3","70","0.15","178.5"
"OL-873","TRN-9343","P101","1","85","0.15","72.25"
"OL-874","TRN-9343","C303","2","60","0.15","102"
"OL-875","TRN-9343","P203","2","68","0.15","115.6"
"OL-876","TRN-9344","P102","1","80","0.15","68"
"OL-877","TRN-9344","C304","1","58","0.15","49.3"
"OL-878","TRN-9344","C302","3","50","0.15","127.5"
"OL-879","TRN-9344","P101","3","85","0.15","216.75"
"OL-880","TRN-9345","C301","2","55","0","110"
"OL-881","TRN-9345","C302","2","50","0","100"
"OL-882","TRN-9345","P102","2","80","0","160"
"OL-883","TRN-9346","C302","3","50","0","150"
"OL-884","TRN-9346","C304","2","58","0","116"
"OL-885","TRN-9346","P201","1","70","0","70"
"OL-886","TRN-9347","C301","3","55","0.05","156.75"
"OL-887","TRN-9347","P203","3","68","0.05","193.8"
"OL-888","TRN-9347","C303","3","60","0.05","171"
"OL-889","TRN-9347","P201","2","70","0.05","133"
"OL-890","TRN-9348","C303","1","60","0","60"
"OL-891","TRN-9348","P201","1","70","0","70"
"OL-892","TRN-9348","P201","1","70","0","70"
"OL-893","TRN-9349","P103","1","95","0","95"
"OL-894","TRN-9349","P201","1","70","0","70"
"OL-895","TRN-9349","C302","2","50","0","100"
"OL-896","TRN-9350","P101","1","85","0.15","72.25"
"OL-897","TRN-9351","P201","2","70","0","140"
"OL-898","TRN-9351","C303","3","60","0","180"
"OL-899","TRN-9352","C303","2","60","0.15","102"
"OL-900","TRN-9352","P102","3","80","0.15","204"
"OL-901","TRN-9352","P203","2","68","0.15","115.6"
"OL-902","TRN-9352","P202","1","65","0.15","55.25"
"OL-903","TRN-9353","P201","3","70","0","210"
"OL-904","TRN-9354","C303","2","60","0","120"
"OL-905","TRN-9354","C301","3","55","0","165"
"OL-906","TRN-9354","P201","3","70","0","210"
"OL-907","TRN-9355","P101","1","85","0","85"
"OL-908","TRN-9355","C302","2","50","0","100"
"OL-909","TRN-9356","P202","2","65","0","130"
"OL-910","TRN-9356","P203","3","68","0","204"
"OL-911","TRN-9357","C303","1","60","0.05","57"
"OL-912","TRN-9357","P102","1","80","0.05","76"
"OL-913","TRN-9357","P201","1","70","0.05","66.5"
"OL-914","TRN-9357","C304","3","58","0.05","165.3"
"OL-915","TRN-9358","C301","1","55","0","55"
"OL-916","TRN-9359","C304","2","58","0.1","104.4"
"OL-917","TRN-9359","P102","2","80","0.1","144"
"OL-918","TRN-9359","P202","3","65","0.1","175.5"
"OL-919","TRN-9360","P202","2","65","0.15","110.5"
"OL-920","TRN-9360","P101","1","85","0.15","72.25"
"OL-921","TRN-9360","C302","3","50","0.15","127.5"
"OL-922","TRN-9361","C301","2","55","0.05","104.5"
"OL-923","TRN-9362","C302","3","50","0","150"
"OL-924","TRN-9362","P103","1","95","0","95"
"OL-925","TRN-9363","P101","3","85","0","255"
"OL-926","TRN-9363","C301","3","55","0","165"
"OL-927","TRN-9363","P203","2","68","0","136"
"OL-928","TRN-9363","P202","1","65","0","65"
"OL-929","TRN-9364","C302","2","50","0.05","95"
"OL-930","TRN-9364","P101","1","85","0.05","80.75"
"OL-931","TRN-9365","C302","3","50","0","150"
"OL-932","TRN-9365","P102","2","80","0","160"
"OL-933","TRN-9366","C303","3","60","0","180"
"OL-934","TRN-9367","P201","2","70","0.05","133"
"OL-935","TRN-9367","P103","1","95","0.05","90.25"
"OL-936","TRN-9367","P101","1","85","0.05","80.75"
"OL-937","TRN-9367","C304","3","58","0.05","165.3"
"OL-938","TRN-9368","P101","2","85","0.15","144.5"
"OL-939","TRN-9368","P203","2","68","0.15","115.6"
"OL-940","TRN-9368","P103","1","95","0.15","80.75"
"OL-941","TRN-9369","C303","1","60","0.1","54"
"OL-942","TRN-9369","C304","3","58","0.1","156.6"
"OL-943","TRN-9370","P202","2","65","0","130"
"OL-944","TRN-9371","C301","3","55","0","165"
"OL-945","TRN-9372","C302","1","50","0","50"
"OL-946","TRN-9373","C302","3","50","0","150"
"OL-947","TRN-9373","P103","2","95","0","190"
"OL-948","TRN-9374","P103","1","95","0","95"
"OL-949","TRN-9374","P203","3","68","0","204"
"OL-950","TRN-9374","C302","1","50","0","50"
"OL-951","TRN-9375","P201","1","70","0.15","59.5"
"OL-952","TRN-9375","P103","2","95","0.15","161.5"
"OL-953","TRN-9375","P203","3","68","0.15","173.4"
"OL-954","TRN-9375","C304","3","58","0.15","147.9"
"OL-955","TRN-9376","P101","3","85","0","255"
"OL-956","TRN-9376","C304","2","58","0","116"
